,0
0,0.03547166403986214
1,0.04192567512113256
2,0.03920080142969885
3,0.09052495845873369
4,0.051752797786737595
5,0.037488536814594305
6,0.0004603568920426799
7,0.00035858373838015334
8,0.00039979724082428377
9,0.004391019250975086
10,0.0018047682601151905
11,0.00029418811906599027
12,0.04979185536756266
13,0.0016785132167408685
