,0
0,0.038873491395948284
1,0.051814554270120855
2,0.17830207804165768
3,0.6571477012236702
4,0.18498776026992786
5,0.9456958592422382
6,0.0004933603799951753
7,0.00038034436462041683
8,0.0035390989817978185
9,0.1155235889257969
10,0.044646243300844386
11,0.12794168440340398
