,0
0,0.04053445173969101
1,0.04695826096886396
2,0.04190561852549518
3,0.18464552760484226
4,0.06385981149154278
5,0.05726977843167474
6,0.00045594133405448087
7,0.0003679659878390445
8,0.0006984090030804359
9,0.015025903717558999
10,0.0025703249227284936
11,0.00014428661538169185
12,0.07344303545237052
13,0.005915104981291875
