,Primitive,right_gripper_pole_x_1,right_gripper_pole_y_1,right_gripper_pole_z_1,left_gripper_pole_x_1,left_gripper_pole_y_1,left_gripper_pole_z_1,right_gripper_pole_q_11,right_gripper_pole_q_12,right_gripper_pole_q_13,right_gripper_pole_q_14,left_gripper_pole_q_11,left_gripper_pole_q_12,left_gripper_pole_q_13,left_gripper_pole_q_14,table1_x_1,table1_y_1,table1_z_1,table1_quat1_1,table1_quat2_1,table1_quat3_1,table1_quat4_1,table2_x_1,table2_y_1,table2_z_1,table2_quat1_1,table2_quat2_1,table2_quat3_1,table2_quat4_1,right_gripper_pole_x_2,right_gripper_pole_y_2,right_gripper_pole_z_2,left_gripper_pole_x_2,left_gripper_pole_y_2,left_gripper_pole_z_2,right_gripper_pole_q_21,right_gripper_pole_q_22,right_gripper_pole_q_23,right_gripper_pole_q_24,left_gripper_pole_q_21,left_gripper_pole_q_22,left_gripper_pole_q_23,left_gripper_pole_q_24,table1_x_2,table1_y_2,table1_z_2,table1_quat1_2,table1_quat2_2,table1_quat3_2,table1_quat4_2,table2_x_2,table2_y_2,table2_z_2,table2_quat1_2,table2_quat2_2,table2_quat3_2,table2_quat4_2,x_displacement1,y_displacement1,x_displacement2,y_displacement2,grippers_open,label
27,Lower,0.8800861409607071,0.15629789815864606,0.08594927767415503,0.8800784210387992,0.3625490576835839,0.08592260765969435,0.9568591146811621,0.21585214930200772,-0.1326736746601791,-0.14221877634634403,0.9830070452196127,0.057659006633605785,-0.14360595832942566,-0.14221877634634403,1.037879044014827,0.28301077762367294,0.2999894106557987,3.3868663004994596e-06,6.871957426584841e-07,0.007791418789628932,0.9999696464299812,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.880091436729463,0.15630038183709993,0.07595233887136806,0.8800821659883831,0.362548133131045,0.0759283365015702,0.9568591948365547,0.21585154645473498,-0.1326716750555606,-0.14222101739121207,0.9830078745652225,0.057657869100472374,-0.14360114648889766,-0.14222101739121207,1.0378788245942563,0.28301139044578144,0.29998960084388143,2.256451462404562e-06,3.1460675516104385e-07,0.007791532458079172,0.9999696455476856,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.07409002879974345,0.02103651807005188,0.0574680420755144,-0.026902666052476234,1,1
28,Lower,0.880091436729463,0.15630038183709993,0.07595233887136806,0.8800821659883831,0.362548133131045,0.0759283365015702,0.9568591948365547,0.21585154645473498,-0.1326716750555606,-0.14222101739121207,0.9830078745652225,0.057657869100472374,-0.14360114648889766,-0.14222101739121207,1.0378788245942563,0.28301139044578144,0.29998960084388143,2.256451462404562e-06,3.1460675516104385e-07,0.007791532458079172,0.9999696455476856,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.8800935126937026,0.1563021024137466,0.06595267817396226,0.8800819180022503,0.3625476643333801,0.06593147362266626,0.956858899112532,0.21585124123835425,-0.1326723673424885,-0.1422228244296776,0.983008066706597,0.05765734382999372,-0.14360015052285335,-0.1422228244296776,1.0378809885949936,0.28301177865624955,0.29998981797228613,1.5975066532233548e-06,3.960846849134434e-06,0.00779151163083194,0.9999696457034415,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.07409002879974345,0.02103651807005188,0.0574680420755144,-0.026902666052476234,1,1
29,Lower,0.8800935126937026,0.1563021024137466,0.06595267817396226,0.8800819180022503,0.3625476643333801,0.06593147362266626,0.956858899112532,0.21585124123835425,-0.1326723673424885,-0.1422228244296776,0.983008066706597,0.05765734382999372,-0.14360015052285335,-0.1422228244296776,1.0378809885949936,0.28301177865624955,0.29998981797228613,1.5975066532233548e-06,3.960846849134434e-06,0.00779151163083194,0.9999696457034415,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.8800966215948416,0.1563047382922253,0.055950581917259115,0.8800832329356678,0.36254754134225065,0.05593199365835373,0.9568582560541286,0.21585139504263212,-0.13267426252292305,-0.1422251494750482,0.9830080203628291,0.05765700152091936,-0.1436006446346591,-0.1422251494750482,1.037880721177693,0.28301289257135676,0.2999897428615673,-2.576458603751005e-07,3.5312855608982265e-06,0.007791498148892688,0.9999696458113413,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.07409002879974345,0.02103651807005188,0.0574680420755144,-0.026902666052476234,1,1
30,Retract,0.8803156269924483,0.15637671545946571,0.05107989339727444,0.879982154198547,0.36253258887119605,0.0499732382162261,0.9578928542012515,0.21701653466536536,-0.12940158530161314,-0.13638303880411778,0.9830101308871978,0.05765546004384257,-0.14359301844370015,-0.13638303880411778,1.0378472559816372,0.28301434586609164,0.29998932425950653,1.0048850924408904e-06,3.945311591172199e-06,0.007870757224561492,0.9999690251023462,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.8686322281967606,0.16806840445582064,0.0511428122210913,0.8679873225294001,0.3744389942948799,0.04989581003053267,0.9580048447266207,0.21674685747989791,-0.1290868208421497,-0.1363235487279392,0.9830078076563901,0.05742515212590355,-0.14350760717116093,-0.1363235487279392,1.0284261341878425,0.28402562550364724,0.29996567916032363,-8.837921521469115e-06,-0.00016404824702294355,0.033448155672911505,0.9994404403925952,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.07409002879974345,0.02103651807005188,0.0574680420755144,-0.026902666052476234,1,1
31,Retract,0.8686322281967606,0.16806840445582064,0.0511428122210913,0.8679873225294001,0.3744389942948799,0.04989581003053267,0.9580048447266207,0.21674685747989791,-0.1290868208421497,-0.1363235487279392,0.9830078076563901,0.05742515212590355,-0.14350760717116093,-0.1363235487279392,1.0284261341878425,0.28402562550364724,0.29996567916032363,-8.837921521469115e-06,-0.00016404824702294355,0.033448155672911505,0.9994404403925952,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.8515568195637612,0.18546128712220614,0.05118688670647381,0.8508828441700458,0.39187252636238246,0.049831198697943356,0.9579933814545656,0.2168003473637289,-0.1289399381701531,-0.13645798920140573,0.982988202948222,0.05744998886247183,-0.1434374095916773,-0.13645798920140573,1.0233747504837227,0.28385180511716496,0.2999794279749137,-2.290170559609274e-06,-7.134987878539291e-05,0.04957643252026983,0.9987703300771971,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.07409002879974345,0.02103651807005188,0.0574680420755144,-0.026902666052476234,1,1
32,Retract,0.8515568195637612,0.18546128712220614,0.05118688670647381,0.8508828441700458,0.39187252636238246,0.049831198697943356,0.9579933814545656,0.2168003473637289,-0.1289399381701531,-0.13645798920140573,0.982988202948222,0.05744998886247183,-0.1434374095916773,-0.13645798920140573,1.0233747504837227,0.28385180511716496,0.2999794279749137,-2.290170559609274e-06,-7.134987878539291e-05,0.04957643252026983,0.9987703300771971,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.832612283680825,0.2046188464406195,0.051209454699004356,0.8319357327157898,0.4110521157315075,0.049801978097051905,0.9579773196273063,0.21681706302766252,-0.1288909358518607,-0.13659042028990265,0.9829769808615285,0.05745234141908777,-0.14339376763551473,-0.13659042028990265,1.0232584550483208,0.28375593257921133,0.2999854153547461,-7.536200344460055e-07,-3.073459959341682e-05,0.05022668812383764,0.9987378429072001,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.07409002879974345,0.02103651807005188,0.0574680420755144,-0.026902666052476234,1,1
33,Retract,0.832612283680825,0.2046188464406195,0.051209454699004356,0.8319357327157898,0.4110521157315075,0.049801978097051905,0.9579773196273063,0.21681706302766252,-0.1288909358518607,-0.13659042028990265,0.9829769808615285,0.05745234141908777,-0.14339376763551473,-0.13659042028990265,1.0232584550483208,0.28375593257921133,0.2999854153547461,-7.536200344460055e-07,-3.073459959341682e-05,0.05022668812383764,0.9987378429072001,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.8130102510230792,0.22433422205126352,0.051218511637025024,0.812324590363812,0.43078327646816245,0.0497959831717597,0.9579736618876674,0.21678924580638081,-0.1288838983364462,-0.13666684594968187,0.9829741818515871,0.05741934225648013,-0.1433708877387312,-0.13666684594968187,1.0232694060745406,0.2837556674093945,0.2999879288918435,6.518701447452872e-07,-1.2292353611821323e-05,0.050226171474649334,0.9987378692867674,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.07409002879974345,0.02103651807005188,0.0574680420755144,-0.026902666052476234,1,1
34,Retract,0.8130102510230792,0.22433422205126352,0.051218511637025024,0.812324590363812,0.43078327646816245,0.0497959831717597,0.9579736618876674,0.21678924580638081,-0.1288838983364462,-0.13666684594968187,0.9829741818515871,0.05741934225648013,-0.1433708877387312,-0.13666684594968187,1.0232694060745406,0.2837556674093945,0.2999879288918435,6.518701447452872e-07,-1.2292353611821323e-05,0.050226171474649334,0.9987378692867674,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.7931732409661383,0.24423054511038586,0.051221336783818384,0.7924777198293348,0.4506870953470121,0.049801860320653396,0.95797682685,0.21674403924453603,-0.12889454431268432,-0.13670631703324382,0.9829762471018755,0.05736986268030388,-0.1433591712518879,-0.13670631703324382,1.023273570484663,0.28375609748237923,0.2999891021590172,2.8360049030140127e-07,-5.322635140835491e-06,0.050226169958392346,0.9987378694246554,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.07409002879974345,0.02103651807005188,0.0574680420755144,-0.026902666052476234,1,1
35,Retract,0.7931732409661383,0.24423054511038586,0.051221336783818384,0.7924777198293348,0.4506870953470121,0.049801860320653396,0.95797682685,0.21674403924453603,-0.12889454431268432,-0.13670631703324382,0.9829762471018755,0.05736986268030388,-0.1433591712518879,-0.13670631703324382,1.023273570484663,0.28375609748237923,0.2999891021590172,2.8360049030140127e-07,-5.322635140835491e-06,0.050226169958392346,0.9987378694246554,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.773253201255972,0.2641901578651757,0.05122126400498431,0.7725468643835067,0.4706446128518217,0.049815423628308445,0.9579822760555319,0.2166986804309919,-0.12890989365384095,-0.13672556447528367,0.9829805682826546,0.05731859459957166,-0.14335215896043507,-0.13672556447528367,1.0232522117857625,0.2837491112387564,0.29998422063297864,7.400205497567584e-06,-5.1926410529885535e-05,0.05025704601575719,0.9987363148372321,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.07409002879974345,0.02103651807005188,0.0574680420755144,-0.026902666052476234,1,1
36,Retract,0.773253201255972,0.2641901578651757,0.05122126400498431,0.7725468643835067,0.4706446128518217,0.049815423628308445,0.9579822760555319,0.2166986804309919,-0.12890989365384095,-0.13672556447528367,0.9829805682826546,0.05731859459957166,-0.14335215896043507,-0.13672556447528367,1.0232522117857625,0.2837491112387564,0.29998422063297864,7.400205497567584e-06,-5.1926410529885535e-05,0.05025704601575719,0.9987363148372321,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.75330756830134,0.28416760042473854,0.05121741335649097,0.7525905177679698,0.4906185259101675,0.049832084612262434,0.9579895687353319,0.21666310564890373,-0.12891705633130204,-0.13672409236025934,0.9829862316734197,0.05727059951622226,-0.14334564065592625,-0.13672409236025934,1.0232463475257028,0.28374639587805567,0.2999809200979047,9.603498358978614e-06,-7.355486104182327e-05,0.05029126207488414,0.9987345910983411,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.07409002879974345,0.02103651807005188,0.0574680420755144,-0.026902666052476234,1,1
37,Retract,0.75330756830134,0.28416760042473854,0.05121741335649097,0.7525905177679698,0.4906185259101675,0.049832084612262434,0.9579895687353319,0.21666310564890373,-0.12891705633130204,-0.13672409236025934,0.9829862316734197,0.05727059951622226,-0.14334564065592625,-0.13672409236025934,1.0232463475257028,0.28374639587805567,0.2999809200979047,9.603498358978614e-06,-7.355486104182327e-05,0.05029126207488414,0.9987345910983411,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.7332714698360474,0.30409465296174215,0.05124419462937588,0.7326287778566078,0.510599006591775,0.04984998340909973,0.9579686128026325,0.21661569224955102,-0.12900278670360446,-0.13686511527395268,0.9829925476223,0.05723020835098175,-0.14333773985306125,-0.13686511527395268,1.0232463161425234,0.2837440770999224,0.299978967166484,1.108161001083659e-05,-8.633084877168951e-05,0.050328322069430845,0.998732723215705,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.07409002879974345,0.02103651807005188,0.0574680420755144,-0.026902666052476234,1,1
38,Retract,0.7332714698360474,0.30409465296174215,0.05124419462937588,0.7326287778566078,0.510599006591775,0.04984998340909973,0.9579686128026325,0.21661569224955102,-0.12900278670360446,-0.13686511527395268,0.9829925476223,0.05723020835098175,-0.14333773985306125,-0.13686511527395268,1.0232463161425234,0.2837440770999224,0.299978967166484,1.108161001083659e-05,-8.633084877168951e-05,0.050328322069430845,0.998732723215705,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.7132805468030873,0.3240682473184177,0.051256487037422506,0.7126677688339492,0.5305825206775678,0.049868773683313564,0.9579624361153269,0.21658359846228623,-0.12904164701546428,-0.13692249342110224,0.9829993166849976,0.057198861095947746,-0.14332719361571886,-0.13692249342110224,1.0232577512567071,0.2837441739026209,0.29998042668839103,9.696280599564477e-06,-7.654072841642677e-05,0.05035582266875099,0.9987313378335799,1.0574680420755145,-0.28627766605247623,0.30000000000000004,0.0,0.0,0.0,1.0,0.07409002879974345,0.02103651807005188,0.0574680420755144,-0.026902666052476234,1,1
